Line #,Key,en Version,ka Translation
519,ka.explore_data.v2.comparative.html.map.title_broken_down_by,<br /> <span class='title-highlight'>broken down by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{broken_down_by} = <span class='code-highlight'>%{broken_down_by_answer}</span>' ,<br /> <span class='title-highlight'>ჩაშლილია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{broken_down_by} = <span class=”code-highlight”>%{broken_down_by_answer}</span>'-ის მიხედვით
520,ka.explore_data.v2.comparative.html.map.title_filter,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable}',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}'-ის მიხედვით
521,ka.explore_data.v2.comparative.html.map.title_filter_value,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable} = <span class='code-highlight'>%{value}</span>',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = <span class='code-highlight'>%{value}</span>'-ის მიხედვით
522,ka.explore_data.v2.comparative.text.title,"'%{question_code} - %{group} %{variable}', broken down by: '%{broken_down_by_code} - %{group2} %{broken_down_by}'","%{question_code} - %{variable}', ჩაშლილია: '%{broken_down_by_code} - %{broken_down_by}'-ის მიხედვით"
523,ka.explore_data.v2.comparative.text.title_filter,", filtered by: '%{code} - %{group} %{variable}'",", გაფილტრულია: '%{code} - %{variable}'-ის მიხედვით"
524,ka.explore_data.v2.comparative.text.title_filter_value,", filtered by: '%{code} - %{group} %{variable} = %{value}'",", გაფილტრულია: '%{code} - %{variable} = %{value}'-ის მიხედვით"
525,ka.explore_data.v2.comparative.text.map.title,'%{code} - %{group} %{variable}',%{code} - %{variable}'
526,ka.explore_data.v2.comparative.text.map.title_broken_down_by, broken down by: '%{code} - %{group} %{broken_down_by} = %{broken_down_by_answer}',ჩაშლილია: '%{code} - %{broken_down_by} = %{broken_down_by_answer}'
527,ka.explore_data.v2.comparative.text.map.title_filter,", filtered by: '%{code} - %{group} %{variable}'",", გაფილტრულია: '%{code} - %{variable}'-ის მიხედვით"
528,ka.explore_data.v2.comparative.text.map.title_filter_value,", filtered by: '%{code} - %{group} %{variable} = %{value}'",", გაფილტრულია: '%{code} - %{variable} = %{value}'-ის მიხედვით"
529,ka.explore_data.v2.single.html.title,'<span class='code-highlight'>%{code}</span> - %{group}%{variable}','<span class='code-highlight'>%{code}</span> - %{variable}'
530,ka.explore_data.v2.single.html.title_filter,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable}',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}'-ის მიხედვით
531,ka.explore_data.v2.single.html.title_filter_value,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable} = <span class='code-highlight'>%{value}</span>',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = <span class='code-highlight'>%{value}</span>'-ის მიხედვით
532,ka.explore_data.v2.single.text.title,'%{code} - %{group} %{variable}','%{code} - %{variable}'
533,ka.explore_data.v2.single.text.title_filter,", filtered by: '%{code} - %{group} %{variable}'",", გაფილტრულია: '%{code} - %{variable}'-ის მიხედვით"
534,ka.explore_data.v2.single.text.title_filter_value,", filtered by: '%{code} - %{group} %{variable} = %{value}'",", გაფილტრულია: '%{code} - %{variable} = %{value}'-ის მიხედვით"
535,ka.explore_data.v2.subtitle.html.title,Total Responses: <span class='number'>%{num}</span> out of %{total},პასუხების ჯამური რაოდენობა: <span class='number'>%{num}</span>  %{total}-იდან
536,ka.explore_data.v2.subtitle.html.title_filter,Total Responses out of %{total}: <br />%{nums},პასუხების ჯამური რაოდენობა %{total}-იდან: <br />%{nums}
537,ka.explore_data.v2.subtitle.html.title_weighted,Unweighted Total Responses<span class='footnote-flag'>*</span>: <span class='number'>%{num}</span> out of %{total},შეუწონელი პასუხების ჯამური რაოდენობა<span class='footnote-flag'>*</span>: <span class='number'>%{num}</span> %{total}-იდან
538,ka.explore_data.v2.subtitle.html.title_filter_weighted,Unweighted Total Responses out of %{total}<span class='footnote-flag'>*</span>: <br />%{nums},შეუწონელი პასუხების ჯამური რაოდენობა %{total}-იდან<span class='footnote-flag'>*</span>: <br />%{nums}
539,ka.explore_data.v2.subtitle.text.title,Total Responses: %{num} out of %{total},პასუხების ჯამური რაოდენობა: %{num} %{total}-იდან
540,ka.explore_data.v2.subtitle.text.title_filter,Total Responses out of %{total}: %{nums},პასუხების ჯამური რაოდენობა %{total}-იდან: %{nums}
541,ka.explore_data.v2.subtitle.text.title_weighted,Unweighted Total Responses*: %{num} out of %{total},შეუწონელი პასუხების ჯამური რაოდენობა*: %{num} %{total}-იდან
542,ka.explore_data.v2.subtitle.text.title_filter_weighted,Unweighted Total Responses out of %{total}*: %{nums},შეუწონელი პასუხების ჯამური რაოდენობა %{total}-0იდან*: %{nums}
543,ka.explore_data.v3.hover_region,Hover over a Region,მიიტანეთ კურსორი რეგიონზე
544,ka.explore_data.v3.na,N/A,არ არის ხელმისაწვდომი
545,ka.explore_data.v3.percent,Percent,პროცენტი
546,ka.explore_data.v3.group.html.title,<span class='group-highlight'>%{text}</span> ,<span class='group-highlight'>%{text}</span> 
547,ka.explore_data.v3.group.text.title,%{text},%{text}
548,ka.explore_data.v3.subgroup.html.title,<span class='subgroup-highlight'>%{text}</span> ,<span class='subgroup-highlight'>%{text}</span> 
549,ka.explore_data.v3.subgroup.text.title,%{text},%{text}
550,ka.explore_data.v3.comparative.html.title,'<span class='code-highlight'>%{question_code}</span> - %{group}%{variable}' <br /> <span class='title-highlight'>broken down by:</span> <br /> '<span class='code-highlight'>%{broken_down_by_code}</span> - %{group2}%{broken_down_by}',<span class='code-highlight'>%{question_code}</span> - %{variable}' <br /> <span class='title-highlight'>ჩაშლილია:</span> <br /> '<span class='code-highlight'>%{broken_down_by_code}</span> - %{broken_down_by}'
551,ka.explore_data.v3.comparative.html.title_filter,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable}',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}'-ის მიხედვით
552,ka.explore_data.v3.comparative.html.title_filter_value,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable} = <span class='code-highlight'>%{value}</span>',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = <span class='code-highlight'>%{value}</span>'-ის მიხედვით
